Overall Accuracy: 99.97551620011426
Class 1 Accuracy: 99.98073217726397
Class 2 Accuracy: 99.97411472354524
Predict	Actual	Dist. from plane
2	2	6.24333
2	2	7.04062
2	2	6.24335
2	2	7.57038
1	1	-3.76905
2	2	6.24388
2	2	6.26292
2	2	7.04475
2	2	7.00871
2	2	6.75050
2	2	6.27638
2	2	10.57602
2	2	6.24443
2	2	6.26561
2	2	6.24333
2	2	6.40064
1	1	-3.34430
2	2	7.47652
2	2	6.65550
2	2	6.90320
2	2	6.65806
2	2	6.30077
2	2	6.72528
2	2	6.92638
2	2	0.14030
2	2	6.83536
1	1	-2.78172
2	2	6.55358
2	2	6.88581
1	1	-3.03878
2	2	6.24336
2	2	6.56805
2	2	6.24335
1	1	-2.44387
1	1	-2.13647
2	2	6.71957
2	2	4.47628
2	2	6.65684
1	1	-2.47937
2	2	6.58169
2	2	6.82978
2	2	9.84614
2	2	8.25006
2	2	6.24357
2	2	6.47469
1	1	-2.79256
2	2	6.90913
2	2	6.64484
2	2	6.47488
2	2	6.25579
2	2	6.26802
2	2	6.25041
2	2	6.82553
2	2	6.61233
2	2	6.24335
2	2	6.55683
2	2	6.24339
1	1	-3.58096
1	1	-2.64962
1	1	-3.22762
2	2	6.49083
1	1	-3.42099
2	2	7.18269
2	2	6.25502
2	1	0.49096
1	1	-3.11327
2	2	6.89586
2	2	8.60704
2	2	6.24334
2	2	6.24334
1	1	-2.57933
2	2	6.88882
1	1	-3.92907
2	2	6.97768
2	2	6.66410
2	2	6.24335
2	2	6.27225
1	1	-2.45226
2	2	6.77284
1	1	-3.05818
2	2	10.30695
2	2	6.25415
1	1	-5.73089
2	2	6.26774
2	2	7.05031
2	2	7.19355
1	1	-3.29880
2	2	6.38902
2	2	6.77621
1	1	-3.45382
2	2	6.26104
1	1	-3.02929
2	2	6.24336
2	2	7.05951
1	1	-2.09014
2	2	6.89655
2	2	6.26792
2	2	8.53909
1	1	-3.70851
2	2	6.66206
1	1	-3.44770
2	2	6.25619
2	2	6.24499
2	2	6.25080
1	1	-3.68043
1	1	-3.05558
1	1	-6.01967
2	2	6.24336
1	1	-2.65241
2	2	6.27981
2	2	6.26561
2	2	6.25201
2	2	6.24337
2	2	6.88581
1	1	-2.89254
2	2	7.08155
1	1	-4.39230
2	2	6.64484
2	2	4.92377
2	2	6.63116
2	2	6.48989
2	2	7.81306
2	2	7.13086
2	2	11.35623
2	2	6.94399
1	1	-3.89739
1	1	-3.18768
1	1	-3.54527
2	2	3.62147
2	2	6.27072
1	1	-4.13444
2	2	6.37467
2	2	6.82967
1	1	-2.98921
2	2	6.73263
1	1	-4.35776
2	2	6.27886
1	1	-5.09301
1	1	-3.14073
2	2	6.27255
1	1	-2.90427
2	2	7.99606
2	2	6.25129
1	1	-4.10700
2	2	6.77268
2	2	6.76073
2	2	6.24333
2	2	7.35469
2	2	7.00900
2	2	7.48479
2	2	6.93329
2	2	6.24335
2	2	6.35491
2	2	6.30995
2	2	6.28137
2	2	6.30972
2	2	8.81872
1	1	-1.91288
2	2	6.61568
2	2	6.25606
2	2	6.63547
2	2	6.26532
2	2	6.60583
2	2	4.76267
2	2	6.24336
2	2	6.24334
2	2	6.66206
1	1	-2.85465
2	2	6.26238
2	2	6.66945
2	2	10.82350
1	1	-3.37868
2	2	6.93142
2	2	7.64927
2	2	6.53358
2	2	7.06144
2	2	6.85521
2	2	6.62700
2	2	7.01280
1	1	-2.77374
2	2	6.59382
1	1	-1.71818
2	2	7.42500
2	2	6.24472
2	2	6.26645
1	1	-3.01829
2	2	6.24708
1	1	-4.65698
2	2	6.25415
1	1	-2.89754
2	2	6.85252
2	2	5.47337
2	2	6.78506
2	2	6.58330
1	1	-2.12975
1	1	-3.83309
1	1	-3.08026
2	2	6.38703
2	2	6.64484
1	1	-2.99681
1	1	-3.16371
2	2	6.58169
2	2	6.24335
2	2	6.74452
2	2	6.89296
2	2	6.25264
2	2	6.96906
2	2	7.99770
1	1	-2.63016
1	1	-2.82311
2	2	6.75210
2	2	7.26619
2	2	6.90320
1	1	-2.67932
2	2	6.28510
2	2	6.25404
2	2	7.08155
2	2	6.64484
2	2	6.73439
1	1	-7.03241
1	1	-2.92872
1	1	-7.09673
2	2	6.24335
2	2	6.24334
1	1	-3.17263
1	1	-3.51634
2	2	7.32474
2	2	6.88530
2	2	6.24333
2	2	6.26746
1	1	-4.16671
2	2	6.68628
2	2	6.22106
2	2	6.63547
2	2	6.63547
2	2	7.25507
2	2	5.82510
2	2	7.08155
1	1	-1.31581
1	1	-3.75530
2	2	6.73420
2	2	6.25631
2	2	6.28344
2	2	6.88581
1	1	-3.31464
2	2	6.25369
2	2	6.84928
2	2	6.25080
2	2	6.60434
2	2	11.06191
1	1	-3.29455
2	2	6.72528
2	2	6.24458
2	2	6.24472
2	2	6.26917
2	2	6.25592
1	1	-2.68710
1	1	-2.43347
2	2	6.85622
2	2	6.96906
2	2	6.28010
2	2	6.59378
2	2	6.88957
2	2	6.24341
2	2	6.24339
2	2	6.48171
2	2	6.90320
2	2	6.24333
2	2	6.97455
2	2	6.91355
1	1	-2.85089
2	2	6.75482
1	1	-3.06002
2	2	6.66629
2	2	6.31060
2	2	6.86715
2	2	6.71957
2	2	7.04933
2	2	6.27863
2	2	6.59378
2	2	6.91355
2	2	6.52018
2	2	6.66741
1	1	-3.03710
1	1	-5.59760
2	2	6.83507
1	1	-2.92373
2	2	7.04846
2	2	6.73420
2	2	6.24340
2	2	6.28207
2	2	6.26179
1	1	-5.23945
1	1	-3.94034
2	2	6.24597
2	2	6.88950
2	2	6.25619
2	2	7.13692
2	2	6.25543
2	2	6.31428
1	1	-3.52978
2	2	6.72528
2	2	6.72722
1	1	-2.22914
2	2	6.88091
1	1	-2.14848
2	2	7.10031
2	2	6.80127
2	2	6.88950
1	1	-3.27187
1	1	-3.52990
2	2	6.49650
2	2	6.97351
2	2	6.84341
2	2	6.89151
2	2	6.25737
2	2	6.64568
2	2	6.27890
2	2	6.24334
2	2	6.85252
2	2	6.28926
2	2	6.57267
1	1	-5.02237
2	2	6.72286
1	1	-3.53689
2	2	6.24417
2	2	6.95999
1	1	-1.34403
2	2	6.41609
2	2	6.48959
1	1	-6.95876
1	1	-3.19915
2	2	6.88254
2	2	6.26561
2	2	6.58169
2	2	6.25802
1	1	-3.45382
1	1	-3.87792
2	2	6.71479
2	2	7.15619
2	2	6.27908
2	2	6.24372
2	2	6.24334
2	2	6.91186
2	2	6.41063
2	2	6.26890
1	1	-3.16371
2	2	6.83536
2	2	9.45189
2	2	6.92377
2	2	7.03962
1	1	-2.21565
2	2	6.26566
2	2	6.24342
2	2	6.26845
2	2	6.39439
2	2	7.34532
2	2	6.27469
2	2	7.07712
1	1	-1.74511
1	1	-2.27509
2	2	6.93063
2	2	6.65684
2	2	6.24335
2	2	6.89869
2	2	7.86756
2	2	7.91690
2	2	9.24329
2	2	6.95645
1	1	-1.76239
1	1	-3.84310
2	2	6.90320
1	1	-3.37565
1	1	-2.90749
2	2	6.89183
2	2	7.04613
2	2	6.60434
2	2	6.74681
2	2	6.97768
2	2	6.59513
1	1	-2.84275
2	2	6.84805
2	2	6.28024
2	2	7.75998
1	1	-3.67595
2	2	7.28066
1	1	-2.97826
2	2	6.25578
2	2	6.56544
1	1	-2.16230
2	2	6.24340
2	2	7.55753
2	2	6.69068
2	2	6.26877
1	1	-3.86364
2	2	6.65684
2	2	6.24334
2	2	6.24346
2	2	6.79004
1	1	-2.84514
2	2	8.33304
2	2	6.72729
2	2	6.37164
2	2	6.66688
2	2	6.26930
2	2	6.24336
2	2	6.26629
2	2	6.44428
2	2	6.97401
1	1	-5.41933
2	2	6.72352
1	1	-2.81722
2	2	7.17914
2	2	7.00075
2	2	6.94671
1	1	-4.11575
1	1	-3.46177
2	2	7.05776
2	2	7.86226
2	2	6.27622
2	2	6.24334
2	2	6.24335
2	2	6.26460
2	2	6.94671
2	2	6.24364
2	2	7.10728
2	2	9.36654
2	2	6.80118
2	2	6.67563
1	1	-3.74035
2	2	6.29428
1	1	-1.73682
2	2	6.30916
2	2	6.97455
2	2	6.24334
2	2	6.72528
2	2	6.24333
2	2	6.89655
2	2	7.15619
2	2	6.54802
2	2	6.25435
1	1	-1.40396
2	2	6.85672
2	2	6.26353
2	2	7.06144
2	2	9.62612
2	2	7.13671
2	2	6.66206
2	2	6.87454
2	2	6.96441
2	2	6.97351
2	2	6.24535
1	1	-4.07384
1	1	-2.16178
2	2	6.24342
2	2	6.25686
2	2	6.23388
2	2	6.26168
1	1	-5.57605
1	1	-3.21740
2	2	7.13692
2	2	6.91355
1	1	-5.46086
2	2	11.68155
2	2	6.39224
1	1	-3.37546
2	2	6.61441
2	2	7.12844
1	1	-3.09640
1	1	-3.28979
2	2	6.31865
1	1	-3.66952
2	2	6.24725
2	2	6.70933
1	1	-3.39094
2	2	6.51654
2	2	7.29774
2	2	6.31908
2	2	6.27534
2	2	6.89655
2	2	6.24443
2	2	6.85622
2	2	6.68584
2	2	6.30581
2	2	6.58089
2	2	6.24342
2	2	6.59378
2	2	6.81790
2	2	6.25847
2	2	6.24342
2	2	6.24334
1	1	-3.07803
1	1	-2.14943
2	2	6.73420
2	2	6.34599
2	2	6.52158
2	2	7.32401
2	2	7.25521
1	1	-4.53315
1	1	-2.84198
1	1	-3.50157
2	2	6.24517
1	1	-6.31240
2	2	6.24560
2	2	10.18663
1	1	-2.13331
2	2	6.63045
2	2	6.67809
2	2	6.88172
1	1	-2.87038
1	1	-2.57896
2	2	6.24400
2	2	6.85545
2	2	6.51261
1	1	-2.51169
2	2	7.87093
2	2	6.90320
2	2	6.68214
2	2	6.28557
2	2	6.60303
1	1	-2.38834
2	2	7.27836
2	2	7.18983
2	2	7.80168
2	2	6.65684
1	1	-4.09897
1	1	-2.78017
2	2	6.29307
2	2	6.76686
2	2	8.95060
1	1	-2.72925
2	2	6.54459
1	1	-2.78690
2	2	6.25483
1	1	-1.77131
2	2	7.15852
1	1	-3.35229
2	2	6.25763
2	2	6.24472
2	2	6.56830
1	1	-3.56154
2	2	6.67761
2	2	6.61968
1	1	-2.82442
1	1	-4.77433
2	2	6.24356
2	2	6.81965
2	2	6.24336
2	2	6.88581
2	2	6.53979
2	2	6.69439
2	2	7.76239
2	2	6.90836
1	1	-2.41407
2	2	6.63249
1	1	-5.58504
1	1	-2.09014
2	2	6.67701
2	2	6.24337
1	1	-3.27187
1	1	-2.54609
2	2	6.59003
2	2	6.85545
2	2	7.06144
2	2	7.00865
2	2	6.38939
1	1	-2.57140
1	1	-7.40094
1	1	-3.00881
2	2	7.04613
2	2	6.29363
1	1	-2.93811
2	2	6.35083
2	2	6.28199
2	2	6.96850
2	2	6.85622
2	2	6.59957
2	2	6.68384
2	2	6.24334
2	2	6.29132
1	1	-2.48220
2	2	6.28776
2	2	6.24340
2	2	6.48571
2	2	6.24335
2	2	7.08155
2	2	6.86728
2	2	6.24334
2	2	6.72071
2	2	6.24334
2	2	6.25357
1	1	-2.79145
1	1	-4.12089
2	2	6.61441
1	1	-3.66963
1	1	-3.37442
1	1	-3.31067
1	1	-3.29880
2	2	6.58802
2	2	3.03885
2	2	6.25653
2	2	6.62583
1	1	-3.64519
2	2	6.26843
2	2	6.72254
2	2	6.70310
2	2	6.30592
2	2	6.26179
2	2	6.27676
2	2	6.73082
2	2	6.91355
2	2	6.49083
2	2	6.27042
2	2	6.26501
2	2	6.30254
2	2	6.73439
1	1	-3.31637
1	1	-4.63610
1	1	-2.55600
1	1	-4.21664
2	2	7.17400
2	2	6.26071
2	2	7.70136
2	2	6.24352
1	1	-3.17219
2	2	7.13692
2	2	6.89655
2	2	6.51613
2	2	6.31310
2	2	7.00865
2	2	6.56830
2	2	6.24412
2	2	6.24376
2	2	6.26257
1	1	-2.65597
2	2	6.32658
2	2	6.94671
2	2	6.24338
2	2	6.29930
2	2	6.26000
2	2	6.26561
2	2	7.17699
2	2	6.55625
2	2	6.27156
2	2	6.85634
2	2	6.25957
2	2	6.61233
1	1	-2.22282
2	2	6.40136
2	2	7.75316
2	2	6.82553
2	2	6.91355
1	1	-1.95397
2	2	9.86133
2	2	6.89889
1	1	-1.87652
1	1	-3.15812
2	2	6.26887
2	2	6.49387
2	2	7.12844
1	1	-3.74309
2	2	6.63474
2	2	6.85545
2	2	8.93389
2	2	6.26071
2	2	6.26561
2	2	10.05292
2	2	6.27863
2	2	6.36625
1	1	-2.23547
2	2	7.00871
2	2	6.66206
1	1	-3.49949
1	1	-6.77882
2	2	6.24336
2	2	6.27276
1	1	-3.56597
1	1	-3.10494
1	1	-1.56748
2	2	6.25889
1	1	-4.16604
2	2	7.92953
2	2	6.85622
2	2	6.72033
2	2	7.01280
2	2	6.26986
2	2	6.24344
2	2	6.40676
2	2	6.27298
2	2	6.70456
2	2	6.85622
2	2	7.05951
2	2	6.77393
2	2	6.24342
2	2	6.24334
2	2	6.24342
2	2	6.89869
2	2	6.74452
2	2	6.67889
1	1	-1.44200
1	1	-3.73964
2	2	6.27225
2	2	6.94946
2	2	6.91186
2	2	6.74452
2	2	6.85449
2	2	7.00510
2	2	6.88747
2	2	6.32080
2	2	6.73082
1	1	-2.88060
1	1	-2.92158
2	2	6.29335
1	1	-3.21190
2	2	6.26434
2	2	7.88178
2	2	6.87152
2	2	6.24851
2	2	6.49721
2	2	7.00018
2	2	6.98492
2	2	7.13692
2	2	6.24413
2	2	5.57967
2	2	6.27954
2	2	6.73439
2	2	6.73439
2	2	6.84805
1	1	-4.11234
2	2	6.66206
2	2	6.49963
2	2	6.83803
2	2	6.39817
2	2	6.24356
2	2	7.10031
2	2	6.74865
2	2	11.16756
2	2	6.60620
2	2	6.88530
2	2	6.24503
2	2	6.24336
2	2	7.28066
1	1	-2.98993
2	2	7.00871
2	2	6.24348
2	2	6.53439
2	2	6.55665
2	2	6.25071
2	2	6.77924
2	2	6.24342
2	2	9.43716
2	2	6.31004
2	2	6.98118
2	2	6.69179
2	2	6.46239
2	2	6.36979
1	1	-3.75214
2	2	6.91355
2	2	6.26266
2	2	7.28066
2	2	7.07020
2	2	6.61968
2	2	7.83476
2	2	6.26280
1	1	-4.15890
2	2	6.27276
2	2	6.27850
2	2	6.68655
2	2	6.25174
1	1	-2.98341
2	2	6.88581
2	2	6.26950
2	2	6.24342
2	2	6.95257
1	1	-2.35707
1	1	-2.80588
1	1	-2.64497
2	2	6.26292
1	1	-3.48542
1	1	-2.69506
1	1	-3.08363
1	1	-4.20346
2	2	7.12979
2	2	6.96441
2	2	6.24343
2	2	6.94671
2	2	8.74643
2	2	6.52583
2	2	6.27767
2	2	6.24396
2	2	6.90320
1	1	-2.22629
2	2	6.27100
2	2	6.62019
2	2	6.85545
2	2	6.27071
1	1	-3.80136
2	2	6.24437
2	2	8.31159
2	2	6.26645
2	2	6.27908
2	2	7.04475
1	1	-4.15729
2	2	6.24398
1	1	-6.08912
2	2	6.30836
2	2	6.27156
1	1	-4.51668
2	2	7.15619
2	2	6.78567
1	1	-4.89676
2	2	7.46813
2	2	6.26353
2	2	6.81153
2	2	12.24596
2	2	6.92164
2	2	6.59378
1	1	-2.16777
2	2	6.90320
2	2	6.34213
2	2	6.57937
2	2	7.93298
2	2	6.38680
2	2	6.69421
2	2	6.97412
2	2	12.57805
2	2	7.11878
2	2	7.11878
1	1	-2.67759
2	2	6.99862
2	2	6.48121
2	2	7.23177
2	2	6.25619
1	1	-1.93286
2	2	6.73420
2	2	5.58303
1	1	-2.71423
2	2	8.12160
1	1	-3.37868
2	2	6.24334
2	2	6.85634
2	2	6.72623
2	2	6.24619
1	1	-3.47042
2	2	6.27998
2	2	6.83837
2	2	8.01451
1	1	-4.74577
2	2	6.97351
2	2	6.72254
2	2	7.06737
1	1	-2.03497
2	2	6.99964
2	2	7.90874
1	1	-1.61075
1	1	-3.46183
1	1	-3.40928
1	1	-2.80860
2	2	6.93142
2	2	8.60704
2	2	6.96825
2	2	6.62700
2	2	6.26063
2	2	6.89655
2	2	6.24335
2	2	7.59612
1	1	-3.33667
2	2	6.36321
2	2	6.66939
2	2	6.63497
2	2	7.53186
1	1	-3.18786
2	2	6.29929
2	2	7.17699
2	2	6.26906
2	2	7.00790
2	2	6.84341
2	2	6.88950
2	2	6.69707
2	2	6.26890
2	2	9.41447
2	2	6.24344
2	2	6.90836
2	2	6.24741
2	2	9.16782
2	2	6.76472
2	2	6.24333
1	1	-3.46355
1	1	-2.91166
2	2	6.51654
2	2	6.72965
2	2	7.21071
2	2	6.58771
2	2	6.24520
1	1	-2.91780
2	2	6.94088
1	1	-2.91175
2	2	6.39539
2	2	6.73439
2	2	7.28066
2	2	6.90320
1	1	-3.18368
2	2	6.56242
1	1	-2.80783
2	2	6.44739
1	1	-2.32476
1	1	-2.60605
1	1	-3.36407
2	2	6.87102
1	1	-2.20211
1	1	-3.79756
2	2	6.63287
1	1	-2.95841
1	1	-3.31139
2	2	6.29970
2	2	6.93296
2	2	6.63725
2	2	6.58826
2	2	3.03885
2	2	6.27245
2	2	6.26302
2	2	7.18686
2	2	6.90094
2	2	7.15300
2	2	6.24384
1	1	-3.08840
2	2	6.53392
2	2	6.83507
1	1	-5.24929
1	1	-1.80824
2	2	6.26561
2	2	6.73439
1	1	-1.62605
2	2	6.90836
2	2	6.78939
2	2	6.80118
1	1	-1.59927
2	2	7.02874
2	2	6.85707
2	2	6.24355
2	2	6.73263
2	2	6.38293
1	1	-2.68268
2	2	6.91186
2	2	6.25790
2	2	6.90320
2	2	6.33562
1	1	-1.92756
2	2	6.68788
1	1	-3.66215
2	2	6.75129
2	2	6.24342
2	2	6.25415
2	2	7.35469
2	2	6.26536
2	2	6.24335
2	2	6.49305
2	2	6.24334
2	2	6.27221
2	2	6.24333
2	2	6.24337
2	2	6.24336
2	2	6.64393
2	2	5.10493
1	1	-2.48959
2	2	6.24334
2	2	6.66206
2	2	6.76323
2	2	6.69880
2	2	8.65426
1	1	-3.29134
2	2	6.25619
2	2	6.24353
2	2	6.73324
2	2	6.25659
2	2	6.32017
2	2	6.48988
2	2	6.24467
2	2	7.87550
2	2	9.57123
2	2	6.44598
2	2	6.42811
2	2	6.97794
2	2	7.30703
2	2	6.69707
1	1	-1.50833
1	1	-3.95010
1	1	-3.69639
2	2	8.30058
2	2	6.27886
2	2	6.57080
2	2	6.63547
1	1	-3.46186
2	2	6.75654
2	2	6.24334
2	2	7.30828
1	1	-2.33090
2	2	6.24340
1	1	-2.48446
2	2	6.59256
2	2	6.24334
1	1	-2.11424
2	2	6.69491
2	2	6.24335
2	2	6.25457
2	2	6.24462
2	2	6.25359
2	2	6.24443
1	1	-3.22894
2	2	6.83854
2	2	6.48092
2	2	6.78713
2	2	6.73324
2	2	6.24335
1	1	-2.93387
2	2	6.27942
1	1	-2.13963
2	2	6.93329
2	2	6.27863
2	2	6.83540
2	2	6.84959
2	2	7.10798
1	1	-4.14892
2	2	6.39903
2	2	6.24334
2	2	6.24342
2	2	6.89869
2	2	6.61370
2	2	6.46592
2	2	6.89655
2	2	6.39178
2	2	7.03962
1	1	-2.11637
2	2	6.92503
2	2	7.06654
2	2	7.08155
2	2	6.73324
2	2	6.88530
2	2	6.24334
2	2	6.25400
2	2	6.26484
1	1	-3.01628
2	2	6.54261
2	2	6.65684
2	2	6.96906
2	2	6.26635
2	2	6.27718
2	2	6.87102
2	2	6.30592
2	2	6.24426
2	2	6.88581
2	2	6.61165
1	1	-3.10819
2	2	6.40062
2	2	6.80445
1	1	-2.56255
2	2	6.39801
1	1	-2.16766
2	2	6.96906
2	2	6.59003
2	2	6.89869
2	2	10.84569
2	2	6.68384
2	2	6.25071
2	2	6.40064
2	2	6.93707
2	2	6.29988
1	1	-3.74618
2	2	7.79877
2	2	6.85622
2	2	6.28355
2	2	6.93880
2	2	6.83258
2	2	6.24342
1	1	-3.32175
2	2	6.92638
2	2	6.27416
2	2	7.49415
2	2	7.13692
2	2	6.73420
2	2	6.87402
2	2	6.24334
2	2	6.89869
2	2	6.72965
2	2	6.24334
2	2	6.28010
2	2	6.47112
2	2	6.28706
2	2	6.54307
2	2	6.25622
2	2	6.62700
2	2	6.91355
2	2	6.65074
2	2	6.52158
1	1	-2.02814
2	2	6.27298
2	2	7.13692
2	2	6.29249
1	1	-3.46266
2	2	6.94431
1	1	-3.49045
2	2	6.24409
2	2	7.37490
1	1	-2.34510
2	2	6.29745
2	2	11.83505
2	2	5.67143
2	2	6.31536
2	2	6.24411
2	2	6.24358
2	2	6.65684
2	2	6.27461
2	2	9.75921
1	1	-2.23657
2	2	6.09538
2	2	6.24335
1	1	-3.30305
2	2	2.77779
2	2	6.45033
2	2	6.26930
2	2	6.94671
2	2	6.79004
1	1	-4.06335
2	2	6.24335
2	2	6.95362
2	2	6.28096
2	2	7.19292
2	2	7.04988
2	2	6.25910
2	2	3.11690
2	2	6.31667
2	2	6.38131
1	1	-2.00985
1	1	-2.81128
2	2	10.73173
2	2	6.78232
2	2	6.80118
2	2	6.73627
2	2	6.62700
2	2	6.72722
1	1	-3.74600
2	2	6.24967
1	1	-3.72086
1	1	-6.24306
2	2	6.24406
2	2	6.27084
2	2	6.81912
1	1	-2.52706
2	2	7.03962
2	2	6.79229
2	2	7.54488
2	2	6.53826
2	2	7.08155
2	2	7.08155
2	2	6.33119
2	2	6.62803
1	1	-2.18141
2	2	6.88581
2	2	7.37244
2	2	6.29894
2	2	6.40320
2	2	6.26561
2	2	6.24340
2	2	6.26900
2	2	6.78174
2	2	6.59378
1	1	-3.75148
1	1	-3.49643
2	2	6.88254
2	2	6.24480
2	2	10.95587
1	1	-2.69196
2	2	6.25859
2	2	6.80118
2	2	6.80591
1	1	-3.74837
2	2	6.26689
2	2	6.86715
1	1	-1.84028
2	2	6.81965
2	2	6.27102
2	2	6.33387
1	1	-3.82366
2	2	6.26071
1	1	-3.96059
1	1	-2.13647
2	2	7.42758
2	2	6.26561
1	1	-1.88652
2	2	6.61346
2	2	6.28535
2	2	6.82553
2	2	6.24517
2	2	6.25679
2	2	6.73388
2	2	6.24453
1	1	-1.76500
2	2	6.24335
2	2	6.24356
1	1	-3.33927
2	2	7.02111
2	2	7.01946
1	1	-4.36043
2	2	6.24443
2	2	6.67761
1	1	-4.54490
2	2	7.00102
2	2	6.91355
2	2	6.24339
1	1	-2.49350
2	2	6.88091
2	2	6.19107
2	2	6.91355
2	2	6.24341
2	2	2.90934
2	2	6.46811
2	2	6.79486
2	2	6.27016
2	2	6.92164
2	2	6.26068
2	2	6.64393
2	2	6.27131
2	2	6.24340
2	2	6.95308
2	2	7.06121
2	2	6.40912
2	2	6.24333
2	2	6.75224
1	1	-5.85338
1	1	-3.12380
1	1	-2.15673
2	2	6.35711
2	2	6.81763
2	2	6.51687
2	2	6.39864
2	2	7.42758
2	2	6.27270
2	2	6.26810
2	2	7.01257
2	2	9.74520
1	1	-2.41780
2	2	6.24335
2	2	6.26887
2	2	6.26349
2	2	6.25164
2	2	6.29409
2	2	7.54726
1	1	-2.99681
2	2	6.83507
2	2	6.42280
1	1	-4.55522
2	2	7.31706
2	2	6.28962
2	2	6.26887
2	2	6.99835
2	2	5.32780
1	1	-2.84613
2	2	6.55547
2	2	6.26720
2	2	7.21958
2	2	6.82548
2	2	6.72965
2	2	6.69556
2	2	8.31898
2	2	6.91186
1	1	-2.86750
2	2	7.00865
2	2	6.85252
1	1	-2.92238
2	2	6.62700
2	2	6.70056
2	2	7.51443
2	2	6.25080
2	2	6.24339
1	1	-2.06161
2	2	6.85622
1	1	-3.03710
2	2	7.27519
1	1	-3.20094
1	1	-3.15123
1	1	-5.34440
1	1	-3.50157
2	2	6.73530
2	2	6.03565
1	1	-2.60206
2	2	6.64393
2	2	10.13283
2	2	6.29862
2	2	7.01466
2	2	6.24334
2	2	6.77284
2	2	8.12362
2	2	6.52356
2	2	8.23325
2	2	6.26266
2	2	6.58903
2	2	6.65684
2	2	6.88581
2	2	7.04475
2	2	6.93142
2	2	6.24349
2	2	6.26862
1	1	-3.51256
1	1	-4.63139
2	2	6.24898
2	2	6.26478
1	1	-1.33263
1	1	-1.55967
2	2	7.41617
1	1	-5.98255
2	2	6.89655
1	1	-3.40169
2	2	6.24381
2	2	6.24508
1	1	-4.41480
2	2	6.27056
1	1	-6.93765
1	1	-3.04230
2	2	6.70933
2	2	6.95362
2	2	6.35736
1	1	-5.25704
2	2	6.89589
1	1	-3.50157
2	2	6.97455
2	2	6.29307
2	2	6.34574
2	2	7.02464
2	2	6.35080
2	2	7.35469
2	2	6.58948
2	2	7.03962
2	2	6.83536
1	1	-2.11637
2	2	6.26730
2	2	6.26172
2	2	7.04933
2	2	6.24407
2	2	6.27314
2	2	6.67354
2	2	8.41622
2	2	6.24335
2	2	6.91355
2	2	6.27388
1	1	-3.34430
2	2	6.27084
2	2	6.61441
2	2	6.64393
2	2	6.27245
2	2	6.25738
2	2	6.89869
1	1	-3.50157
2	2	7.05951
1	1	-2.34335
1	1	-4.15052
1	1	-3.72086
2	2	8.78640
2	2	6.56805
2	2	6.24373
1	1	-3.49098
1	1	-4.00303
2	2	6.31092
1	1	-3.38455
2	2	5.18528
2	2	6.24345
2	2	6.30842
2	2	10.15949
2	2	6.68824
2	2	6.78232
2	2	12.50441
1	1	-3.89663
1	1	-5.09301
2	2	6.31469
2	2	6.24354
2	2	6.27890
2	2	6.26576
2	2	6.65705
2	2	6.24480
1	1	-8.17955
2	2	7.02874
1	1	-1.14217
2	2	6.94982
2	2	7.89639
2	2	6.91601
2	2	6.64393
2	2	6.84240
2	2	6.24648
2	2	5.71092
2	2	6.24546
2	2	6.88254
2	2	7.10031
2	2	7.33734
2	2	6.69950
2	2	6.69192
2	2	6.66521
2	2	6.44913
2	2	6.97768
2	2	6.68384
2	2	10.11542
2	2	6.72264
1	1	-2.59278
2	2	7.15619
2	2	6.49648
2	2	8.39377
2	2	6.71690
2	2	7.83476
2	2	6.59957
2	2	6.89869
2	2	6.84805
2	2	6.56805
2	2	6.24556
2	2	6.88950
2	2	6.28149
2	2	6.30995
2	2	6.26930
2	2	6.73082
1	1	-1.86162
2	2	6.41417
2	2	6.24339
2	2	8.58139
2	2	6.58169
2	2	5.41677
2	2	6.68550
2	2	6.59697
2	2	6.24353
1	1	-4.06335
2	2	3.42272
2	2	6.65074
2	2	6.27276
2	2	6.26228
2	2	6.27277
2	2	6.40064
2	2	6.66629
2	2	7.10031
2	2	6.88856
2	2	7.06226
2	2	5.99024
2	2	6.24339
2	2	6.77548
2	2	6.25842
2	2	6.85449
2	2	6.15429
2	2	6.56510
2	2	6.38525
2	2	6.24672
2	2	6.78398
2	2	8.86970
2	2	6.85252
2	2	6.24334
2	2	6.27154
2	2	6.31370
2	2	7.02874
2	2	7.02422
2	2	6.24411
2	2	7.03406
2	2	6.24333
2	2	6.88530
1	1	-3.37612
2	2	6.50608
1	1	-4.43948
2	2	6.33174
2	2	6.59957
2	2	6.73439
2	2	6.99816
1	1	-3.52123
2	2	6.85252
2	2	6.68489
1	1	-2.09529
2	2	6.25371
2	2	6.76352
2	2	6.46508
1	1	-1.17690
2	2	7.18983
1	1	-3.07267
2	2	6.71262
2	2	6.85634
2	2	7.29732
1	1	-3.64340
2	2	6.29269
1	1	-2.97414
1	1	-2.86359
2	2	6.27598
2	2	7.19355
2	2	7.43739
2	2	7.00510
1	1	-2.50668
2	2	6.24362
2	2	6.59957
2	2	6.63086
1	1	-4.37933
1	1	-3.50157
2	2	6.31279
2	2	7.17699
2	2	7.80990
2	2	6.67761
1	1	-3.33173
2	2	7.19292
2	2	6.99681
2	2	6.53358
1	1	-2.52706
2	2	7.05690
1	1	-1.49055
2	2	7.63846
2	2	6.25767
2	2	6.56510
1	1	-2.95456
2	2	6.71726
2	2	6.37668
1	1	-1.78500
